type,value
variable 2,0.8811978736318506
variable 2,-0.2769962798818341
variable 2,-0.6381852719412805
variable 2,-1.0325964504022076
variable 2,-0.15359958753347772
variable 2,-0.3445044172740052
variable 2,-0.16513734192413967
variable 2,0.07952851359415321
variable 2,-0.2352639767666738
variable 2,0.2552133269044458
variable 2,0.3758278657117915
variable 2,-0.31070943455525774
variable 2,0.5967635880861697
variable 2,-0.3572695923445249
variable 2,1.48598895662038
variable 2,-0.9481499076280008
variable 2,-1.022367944736727
variable 2,-0.42485955778201984
variable 2,-0.25138410169547104
variable 2,0.1376264257740823
variable 2,-0.1498354974485809
variable 2,-0.7300781668399571
variable 2,1.6773847546328506
variable 2,-1.2988649098859952
variable 2,-0.6826179005521277
variable 2,0.09294831302726358
variable 2,-0.731714727746434
variable 2,0.1057134880977832
variable 2,3.0372032118244863
variable 2,-1.303201796288159
variable 2,-0.5924433946052519
variable 2,-0.4147128801618632
variable 2,-0.08961005609023188
variable 2,-0.7611728240630178
variable 2,-0.8551114200947904
variable 2,-0.5219076195360985
variable 2,-0.059742819547028904
variable 2,0.1518645056604311
variable 2,0.09736702747475115
variable 2,0.12093350452801815
variable 2,-0.28174230651061705
variable 2,-1.2991103940219668
variable 2,1.4584947333915685
variable 2,-0.6584786271815938
variable 2,2.913724691430806
variable 2,-0.853229375052342
variable 2,-0.847501411879673
variable 2,-0.007945666857035792
variable 2,0.06962732010996811
variable 2,-0.4070210439014219
variable 2,3.221807282075078
