type,value
variable 2,0.16783703261771457
variable 2,0.15522029986271557
variable 2,0.19811719122980187
variable 2,0.1312485076281726
variable 2,0.23849073604588836
variable 2,0.16152866624025988
variable 2,0.16783703261771457
variable 2,-1.700701088401987
variable 2,-0.10216104833989184
variable 2,-0.06052583024826062
variable 2,-0.10594606816634672
variable 2,-0.20309491038006325
variable 2,0.13629520073017223
variable 2,0.19433217140334696
variable 2,0.21325727053589033
variable 2,0.16783703261771457
variable 2,0.20568723088280128
variable 2,0.1741453989952589
variable 2,0.2170422903623452
variable 2,0.21073392398489052
variable 2,0.16279033951571498
variable 2,-0.04160073111571728
variable 2,0.03157631886345629
variable 2,0.08961328953654141
variable 2,0.09465998263863065
variable 2,0.2612008550049762
variable 2,0.27886428086197484
variable 2,-0.7342593593668216
variable 2,0.5425539954421266
variable 2,-0.5134665361537561
variable 2,-0.5349149818372992
variable 2,-0.47435466461321435
variable 2,-0.523559922357845
variable 2,-0.5374383283882991
variable 2,-0.4819247042662138
variable 2,0.5476006885441261
variable 2,0.5841892135336682
variable 2,0.494610410972951
variable 2,0.49334873769749593
variable 2,0.4807320049424969
variable 2,0.49334873769749593
variable 2,0.586712560084668
variable 2,-0.46299960513367044
variable 2,-0.4074859810115851
variable 2,-0.4327194465215832
variable 2,-0.515989882704756
variable 2,-0.4831863775416689
variable 2,-0.5033731499497569
variable 2,0.1791920920972585
variable 2,0.3596113704941478
variable 2,0.5185822032075836
variable 2,0.36970475669823666
variable 2,0.4062932816877786
variable 2,0.4239567075448669
variable 2,0.44288180667741023
variable 2,0.3369012515351496
variable 2,0.18171543864825832
variable 2,-0.35701904999140976
variable 2,-0.3015054258693245
variable 2,-0.3797291689504977
variable 2,-0.38225251550149747
variable 2,-0.3204305250018678
variable 2,-0.29015036638978053
variable 2,-0.33304725775686683
variable 2,-0.30276709914477956
variable 2,-0.5349149818372992
variable 2,-0.5084198430517566
variable 2,-0.5399616749392989
variable 2,-0.5298682887352997
variable 2,-0.5866435861329297
variable 2,-0.6118770516430174
variable 2,-0.5437466947658435
variable 2,-0.4882330706437581
variable 2,-0.5815968930309301
variable 2,-0.536176655112844
variable 2,-0.5387000016638438
variable 2,-0.0933293354113477
variable 2,-0.12739451384988987
variable 2,-0.180384791421065
variable 2,-0.09459100868680279
variable 2,-0.09459100868680279
variable 2,-0.24346845519614974
variable 2,-0.03024567163617334
variable 2,-0.12739451384988987
variable 2,-0.035292364738172946
variable 2,-0.17659977159452048
variable 2,-0.19300152417606403
variable 2,-0.05800248369726082
variable 2,-0.20057156382906344
variable 2,-0.09963770178889203
variable 2,-0.25230016812469386
variable 2,-0.19552487072706382
variable 2,-0.25482351467569364
variable 2,-0.21318829658406244
variable 2,-0.16145969228852167
variable 2,-0.1437962664314334
variable 2,-0.050432444044261414
variable 2,-0.16776805866597636
variable 2,-0.14001124660497852
variable 2,-0.13748790005388908
variable 2,-0.1538896526354326
variable 2,-0.1513663060844328
variable 2,-0.2220200095126066
variable 2,-0.136226226778434
variable 2,-0.1437962664314334
variable 2,-0.14758128625797792
variable 2,-0.11730112764589065
variable 2,-0.20057156382906344
variable 2,-0.13496455350288927
variable 2,-0.11730112764589065
variable 2,0.06816484385299826
variable 2,0.05176309127145472
variable 2,0.03157631886345629
variable 2,-0.010058899228174921
variable 2,-0.3557573767159547
variable 2,-0.3633274163689541
variable 2,-0.3191688517263231
variable 2,-0.37468247584849806
variable 2,-0.367112436195409
variable 2,-0.4465978525521269
variable 2,-0.41127100083804
variable 2,-0.4566912387561261
variable 2,-0.4465978525521269
variable 2,-0.6926241412751903
variable 2,-0.6181854180204721
variable 2,-0.1665063853905213
variable 2,0.582927540258213
variable 2,0.6270861049007544
variable 2,0.6598896100638415
variable 2,-0.34944901033841036
variable 2,0.04040803179200043
variable 2,-0.7001941809281897
variable 2,-0.5462700413168432
variable 2,-0.721642626611733
variable 2,-0.5904286059594742
variable 2,-0.5424850214903884
variable 2,-0.12360949402343498
variable 2,-0.040339057840172554
variable 2,-0.13244120695188946
variable 2,-0.020152285432174132
variable 2,-0.12487116729889006
variable 2,-0.10089937506434711
variable 2,0.42017168771832236
variable 2,0.45802188598340904
variable 2,-0.24094510864514992
variable 2,-0.24599180174714952
variable 2,0.13755687400571695
variable 2,0.054286437822454514
variable 2,-0.30276709914477956
variable 2,-0.2182349896861517
variable 2,-0.1412729198804336
variable 2,-0.16019801901297695
variable 2,-0.16776805866597636
variable 2,0.04293137834300023
variable 2,-0.20940327675760756
variable 2,0.39619989548377943
variable 2,0.527413916136038
variable 2,0.6397028376558431
variable 2,0.26750922138252053
variable 2,0.7683935117571019
variable 2,0.8958225125829058
variable 2,0.11484675504662907
variable 2,-0.25987020777769326
variable 2,0.6838614022983844
variable 2,0.17793041882180344
variable 2,0.19685551795434678
variable 2,-0.08954431558480318
variable 2,0.5690491342276693
variable 2,0.4302650739223216
variable 2,0.3369012515351496
variable 2,-1.120331381670688
variable 2,-0.3204305250018678
variable 2,-0.5349149818372992
variable 2,-0.0882826423093481
variable 2,-0.09837602851334731
variable 2,-0.21697331641060696
variable 2,-0.21066495003306265
variable 2,0.08330492315908672
variable 2,-0.38225251550149747
variable 2,-0.32926223793032233
variable 2,-0.4566912387561261
variable 2,-0.2157116431351519
variable 2,-0.5475317145923879
variable 2,0.0845665964345418
variable 2,-0.8579033403660808
variable 2,0.11737010159762888
variable 2,0.09339830936308594
variable 2,-0.47435466461321435
variable 2,-0.548793387867843
variable 2,0.13251018090371733
variable 2,-0.2775336336347815
variable 2,-0.49075641719475793
variable 2,0.306242590940381
variable 2,0.2783596115517928
variable 2,0.624941260332436
variable 2,0.057062119028634985
variable 2,0.18057993270030392
variable 2,0.5314512706176736
variable 2,-0.13067486436625236
variable 2,0.6550952516169329
variable 2,0.424966046165231
variable 2,0.4119708114275506
variable 2,0.13465502547203578
variable 2,-0.34187897068541095
variable 2,-0.2875008525111904
variable 2,-0.755203135740093
variable 2,0.24328509449279695
variable 2,-0.2186134916687434
variable 2,0.3192378256780613
variable 2,-0.08891347894703082
variable 2,-0.10682923945921009
variable 2,0.11623459564967448
variable 2,0.3665505735094645
variable 2,-0.5352934838199807
variable 2,-0.5144758747742099
variable 2,-0.3415004687027296
variable 2,-0.28283266139187213
variable 2,-0.05232495395748885
variable 2,-0.7930533340051797
variable 2,-0.8949965346658049
variable 2,0.23369637759897977
variable 2,0.31217245533524396
variable 2,-1.165751619588774
variable 2,-0.33695844491091204
variable 2,0.42383054021727656
variable 2,-1.1955271088905897
variable 2,0.5728341540541242
variable 2,-0.6609561420600577
variable 2,0.4610499018445909
variable 2,-0.9119029565576201
variable 2,-0.5669614830351133
variable 2,-0.3186641824161411
variable 2,-0.5461438739893425
variable 2,0.3172191484373332
variable 2,-0.9406691072390716
variable 2,-0.5428635234729801
variable 2,0.10008517772322195
variable 2,-0.32661272405182185
variable 2,0.32504152274542364
variable 2,0.31179395335265225
variable 2,-0.655404779647876
variable 2,-0.31576233388245994
variable 2,-0.3388509548242291
variable 2,-0.42943909600531033
variable 2,-0.47208365271730557
variable 2,0.6214085751609825
variable 2,-0.33809395085886645
variable 2,-0.3166455051753233
variable 2,-0.4537893902225346
variable 2,0.10424869953244784
variable 2,-0.6755915520558745
variable 2,0.6217870771436638
variable 2,0.4730357979619072
variable 2,0.08368342514167841
variable 2,-0.6649934965416933
variable 2,-0.4899994132293952
variable 2,-0.5865174188054291
variable 2,-1.6325707315248132
variable 2,0.055548111097999245
variable 2,-0.16524471211497654
variable 2,0.24606077569888776
variable 2,-0.11856280092143538
variable 2,0.42017168771832236
variable 2,-1.636355751351268
variable 2,0.20064053778080165
variable 2,-0.17786144487006522
variable 2,-1.0522010247935139
variable 2,0.5248905695850383
variable 2,-1.0004724204978834
variable 2,-0.879351786049624
variable 2,0.2220889834643448
variable 2,0.3192378256780613
variable 2,0.2851726472395192
variable 2,-0.11477778109489085
variable 2,-0.32295387155286764
variable 2,-0.21066495003306265
variable 2,0.643487857482298
variable 2,-0.09206766213580297
variable 2,-0.2712252672572372
variable 2,0.7355900065940149
variable 2,0.3469946377391488
variable 2,-0.0882826423093481
variable 2,-0.5248215956333001
variable 2,-0.6003958248358832
variable 2,0.41083530547959624
variable 2,0.49839543079949555
variable 2,-0.23804326011146879
variable 2,-0.0032458635404485608
variable 2,-1.0426123078996967
variable 2,0.4920870644219512
variable 2,-0.4415511594501273
variable 2,-0.12991786040088968
variable 2,-0.2642860642420102
variable 2,-0.21192662330860737
variable 2,-0.5496765591607065
variable 2,-0.9146786377637108
variable 2,-0.5929519525104741
variable 2,0.5208532151034924
variable 2,-0.9915145402418386
variable 2,0.08582826971008652
variable 2,-0.47309299133766963
variable 2,-0.4857097240927583
variable 2,0.4315267471978663
variable 2,-0.6080920318164729
variable 2,-0.5689801602759311
variable 2,-0.5715035068269309
variable 2,0.3974615687592345
variable 2,0.42774172737132177
variable 2,0.4062932816877786
variable 2,0.3369012515351496
variable 2,-0.05421746387071629
variable 2,-1.49757169104601
variable 2,-0.20940327675760756
variable 2,-1.0875278765076009
variable 2,-1.4294413341688361
variable 2,-1.0395842920384253
variable 2,-1.0976212627116
variable 2,-1.2654238083534903
variable 2,0.4782086583914971
variable 2,0.5438156687175817
variable 2,0.4416201334018655
variable 2,0.49334873769749593
variable 2,0.6586279367883864
variable 2,0.606899332492756
variable 2,0.4365734402998659
variable 2,0.3987232420347792
variable 2,0.48956371787095143
variable 2,0.562740767850125
variable 2,0.44288180667741023
variable 2,0.437835113575321
variable 2,0.4315267471978663
variable 2,0.5968059462887568
variable 2,0.4353117670243212
variable 2,-0.25230016812469386
variable 2,-0.11225443454389104
variable 2,-0.20183323710460815
variable 2,-0.21192662330860737
variable 2,-0.21192662330860737
variable 2,0.3545646773921482
variable 2,-0.741829399019821
variable 2,-0.7620161714278194
variable 2,-1.0269675592834262
variable 2,-1.0118274799774274
variable 2,0.20821057743380106
variable 2,0.21830396363788993
variable 2,0.22713567656634442
variable 2,0.6775530359209297
variable 2,0.6699829962678407
variable 2,0.7671318384816469
variable 2,0.7557767790021029
variable 2,-0.9588372024062523
variable 2,-1.0395842920384253
variable 2,-0.9184636575901658
variable 2,-0.8301465283049934
variable 2,0.7557767790021029
variable 2,0.7368516798695596
variable 2,0.6939547885024733
variable 2,0.46559192563640844
variable 2,0.4769469851159524
variable 2,0.44792849977940985
variable 2,0.24479910242343267
variable 2,0.32302284550460586
variable 2,0.3204994989536061
variable 2,0.2145189438113454
variable 2,0.14765026020971617
variable 2,0.0870899429855416
variable 2,0.1564819731382603
variable 2,0.0416697050674555
variable 2,0.2246123300153446
variable 2,0.16909870589325932
variable 2,-0.6270171309490162
variable 2,-0.6749607154181021
variable 2,-0.6118770516430174
variable 2,-0.4844480508172136
variable 2,-0.5286066154598446
variable 2,-0.07945092938080396
variable 2,-0.09206766213580297
variable 2,-0.09711435523780258
variable 2,-0.136226226778434
variable 2,0.17540707227080363
variable 2,0.17036037916880403
variable 2,0.21325727053589033
variable 2,-0.035292364738172946
variable 2,0.06311815075099865
variable 2,0.1867621317502579
variable 2,0.02274460593491216
variable 2,0.3520413308411484
variable 2,-0.5929519525104741
variable 2,-0.46678462496021494
variable 2,-0.5286066154598446
variable 2,-0.7796795972849077
variable 2,-0.7998663696929061
variable 2,-0.7885113102133622
variable 2,-0.8566416670905361
variable 2,-0.5790735464799303
variable 2,-0.512204862878301
variable 2,0.5804041937072133
variable 2,0.527413916136038
variable 2,0.5135355101054944
variable 2,0.48956371787095143
variable 2,0.48956371787095143
variable 2,0.48325535149349674
variable 2,0.586712560084668
variable 2,0.4920870644219512
variable 2,-0.38225251550149747
variable 2,0.3621347170451476
variable 2,0.5110121635544945
variable 2,0.5412923221665819
variable 2,0.38862985583078
variable 2,0.4239567075448669
variable 2,0.4290034006468665
variable 2,0.5677874609521246
variable 2,0.5652641144011248
variable 2,0.5703108075031244
variable 2,0.41512499461632274
variable 2,0.41638666789177786
variable 2,0.36970475669823666
variable 2,0.586712560084668
variable 2,-0.3204305250018678
variable 2,-0.3797291689504977
variable 2,-0.31033713879777897
variable 2,-0.36458908964440917
variable 2,-0.33935562413441117
variable 2,-0.3898225551544969
variable 2,-0.5916902792349293
variable 2,-0.47309299133766963
variable 2,0.8504022746648197
variable 2,0.8264304824302767
variable 2,0.7948886505426447
variable 2,0.7646084919305575
variable 2,-0.16902973194152107
variable 2,-0.08323594920734849
variable 2,-0.16019801901297695
variable 2,0.7911036307161898
variable 2,0.006342853353368619
variable 2,0.03283799213891137
variable 2,0.06942651712854297
variable 2,0.027791299036911764
variable 2,0.017697912832912555
variable 2,-0.3204305250018678
variable 2,-0.33935562413441117
variable 2,-0.4566912387561261
variable 2,-0.41757936721558436
variable 2,-0.23968343536969486
variable 2,-0.6636056559386478
variable 2,-0.7254276464382774
variable 2,-0.6989325076527347
variable 2,-0.12108614747243518
variable 2,-0.1412729198804336
variable 2,0.5955442730132121
